DATE	    TIME    NAME   Mw	  R_EPI	   R_HYP       H	PGA_ew	      PGA_ns	     PGV_ew	    PGV_ns		SOIL
20171011  001221.7  BTKR  4.50  361.6870  365.3485   51.00  1.292250e-005  1.216527e-005  1.508776e-006  1.391445e-006  Суглинки и супеси, ниже по разрезу глины
20171011  001221.7  BTLR  4.50  209.8840  216.2225   51.00  1.985102e-004  2.402894e-004  9.544480e-006  1.250643e-005  Песчаник
20171011  001221.7  BUJR  4.50  142.4790  151.4873   51.00  3.666644e-004  5.625488e-004  2.320725e-005  2.546775e-005  Песчаник
20171011  001221.7   DBC  4.50  173.7470  181.3186   51.00  2.504593e-004  2.350285e-004  1.082099e-005  1.102623e-005  Известняк
20171011  001221.7  DLMR  4.50  192.5130  199.3239   51.00  8.693563e-004  8.455781e-004  5.742207e-005  3.954892e-005  Делювий
20171011  001221.7   DRN  4.50   47.4340   69.6336   51.00  3.264632e-003  2.591476e-003  8.709558e-005  1.001622e-004  Известняк
20171011  001221.7   DVE  4.50  225.0960  230.9793   51.00  1.858274e-004  2.164945e-004  1.016015e-005  8.654926e-006  
20171011  001221.7  GNBR  4.50  145.5860  154.6647   51.00  1.317004e-003  1.152361e-003  4.191079e-005  3.603579e-005  Известняк
20171011  001221.7  HNZR  4.50  167.7170  175.7940   51.00  4.778625e-004  5.355984e-004  2.634596e-005  2.982985e-005  Скала, известняк
20171011  001221.7  KANR  4.50  141.4960  150.3980   51.00  2.546539e-004  2.343234e-004  1.383409e-005  1.395966e-005  
20171011  001221.7  KMGR  4.50  326.9630  331.0313   51.00  1.445273e-005  3.664805e-005  2.878944e-007  2.827902e-006  Супесь, суглинок
20171011  001221.7  KMKR  4.50  136.0850  146.0045   51.00  2.247371e-003  2.060892e-003  7.931809e-005  7.451687e-005  Аргиллит
20171011  001221.7  KRNR  4.50  160.2850  168.5863   51.00  3.188047e-004  4.284750e-004  1.208859e-005  1.124773e-005  Известняк
20171011  001221.7  KSMR  4.50   93.3800  106.8483   51.00  3.559572e-003  2.918120e-003  1.787015e-004  1.572899e-004  Аллювий
20171011  001221.7  LACR  4.50  368.0350  371.7291   51.00  2.499922e-005  2.913047e-005  1.518489e-006  1.604548e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20171011  001221.7   MAK  4.50  122.9090  133.0861   51.00  1.274482e-003  1.201878e-003  1.599771e-005  1.545691e-005  Аллювиальные отложения
20171011  001221.7  SGKR  4.50   89.8670  103.6075   51.00  3.450360e-003  2.199840e-003  9.682603e-005  6.801583e-005  Известняк
20171011  001221.7  UNCR  4.50  165.2500  173.1725   51.00  1.945234e-004  2.535695e-004  1.457345e-005  1.629147e-005  Песчаник
20171011  001221.7  URKR  4.50   92.0140  105.8537   51.00  6.795633e-003  5.503861e-003  2.610485e-004  2.017860e-004  Скальные породы
20171011  001221.7  VLKR  4.50  341.6490  345.5356   51.00  1.313501e-005  0.000000e+000  1.064822e-006  0.000000e+000  Песчано-валунно-галечные отложения
20171011  001221.7   ZEI  4.50  399.5330  403.0233   51.00  2.876895e-005  2.835166e-005  1.023022e-006  9.319725e-007  Ледниковые отложения, ниже по разрезу гранитоиды и сланцы
20171207  052338.4   AKT  4.40   41.1230   42.5986   10.00  1.328238e-003  1.414445e-003  3.374139e-005  3.126507e-005  Аргиллит
20171207  052338.4  ARKR  4.40  112.2640  112.7785   10.00  4.928711e-004  4.955078e-004  2.424367e-005  1.931223e-005  Известняк
20171207  052338.4  BTLR  4.40  164.7870  165.1517   10.00  1.442273e-004  1.751336e-004  6.687129e-006  1.020318e-005  Песчаник
20171207  052338.4  BUJR  4.40  124.8590  125.2964   10.00  4.287020e-004  4.293043e-004  3.272112e-005  3.288913e-005  Песчаник
20171207  052338.4   DBC  4.40  157.3180  157.6917   10.00  2.808434e-004  1.939520e-004  1.090591e-005  6.636270e-006  Известняк
20171207  052338.4  DIGR  4.40  372.3280  372.5182   10.00  6.326807e-006  5.286523e-006  1.831504e-007  2.484056e-007  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20171207  052338.4  DLMR  4.40  172.3780  172.7073   10.00  8.384164e-004  6.108750e-004  4.116225e-005  3.230142e-005  Делювий
20171207  052338.4   DRN  4.40   43.1180   44.2577   10.00  4.552579e-003  4.647539e-003  1.420075e-004  1.417606e-004  Известняк
20171207  052338.4   DVE  4.40  190.5160  190.8219   10.00  1.618234e-004  2.054008e-004  1.157789e-005  1.563607e-005  
20171207  052338.4  GNBR  4.40   97.3590   98.0022   10.00  1.643341e-003  8.150406e-004  3.922962e-005  2.881479e-005  Известняк
20171207  052338.4  KMGR  4.40  282.0720  282.2764   10.00  1.836014e-004  1.119781e-004  4.787798e-006  3.569981e-006  Супесь, суглинок
20171207  052338.4  KMKR  4.40   72.0500   73.0258   10.00  5.028592e-003  4.615283e-003  1.781194e-004  1.737102e-004  Аргиллит
20171207  052338.4  KRNR  4.40  136.4440  136.9070   10.00  2.474430e-004  2.310656e-004  9.232565e-006  8.576494e-006  Известняк
20171207  052338.4  LACR  4.40  314.3760  314.5782   10.00  2.460430e-005  4.060312e-005  1.870965e-006  2.134345e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20171207  052338.4  PYA1  4.40  461.5610  461.6830   10.00  5.327912e-008  0.000000e+000  2.057565e-009  0.000000e+000  
20171207  052338.4  SGKR  4.40   72.0780   72.8475   10.00  1.697756e-003  2.958459e-003  6.127411e-005  9.639587e-005  Известняк
20171207  052338.4  UNCR  4.40  132.6320  133.0694   10.00  1.897406e-004  2.466875e-004  9.987128e-006  1.402683e-005  Песчаник
20171207  052338.4  URKR  4.40   42.2040   43.6984   10.00  1.210297e-002  1.052179e-002  2.930860e-004  2.924727e-004  Скальные породы
20180413  002733.3   AKT  4.30  177.5330  177.9459   11.00  4.057705e-005  4.116338e-005  1.477768e-006  1.743714e-006  Аргиллит
20180413  002733.3  ARKR  4.30   41.1180   42.7667   11.00  2.633755e-003  3.847447e-003  6.767175e-005  8.331317e-005  Известняк
20180413  002733.3  BTKR  4.30  200.5560  200.8909   11.00  8.857026e-005  5.882407e-005  8.558343e-006  4.914411e-006  Суглинки и супеси, ниже по разрезу глины
20180413  002733.3  BTKR  4.30  200.5560  200.8909   11.00  8.885626e-005  6.286875e-005  8.424729e-006  5.070569e-006  Суглинки и супеси, ниже по разрезу глины
20180413  002733.3  BUJR  4.30   23.1700   25.8492   11.00  3.848217e-003  2.659313e-003  1.277569e-004  9.722442e-005  Песчаник
20180413  002733.3  DIGR  4.30  274.7220  275.0248   11.00  4.503500e-005  3.403875e-005  1.236219e-006  9.759016e-007  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180413  002733.3  DIGR  4.30  274.7220  275.0248   11.00  4.389859e-005  3.434660e-005  1.197028e-006  9.594944e-007  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180413  002733.3  DLMR  4.30   29.3030   31.5376   11.00  7.504518e-003  1.677345e-002  3.037964e-004  6.825399e-004  Делювий
20180413  002733.3   DRN  4.30  157.2500  157.6328   11.00  2.636313e-004  2.881738e-004  9.661428e-006  1.149985e-005  Известняк
20180413  002733.3   DVE  4.30   67.1390   68.1681   11.00  3.343266e-004  3.519078e-004  1.418083e-005  1.397423e-005  
20180413  002733.3  GNBR  4.30   64.6600   65.8027   11.00  1.155836e-003  7.172356e-004  3.564421e-005  2.114317e-005  Известняк
20180413  002733.3  GROC  4.30   97.3310   97.9731   11.00  1.094938e-004  1.042742e-004  3.882469e-006  3.961718e-006  Галечники
20180413  002733.3  HNZR  4.30   49.6540   51.2460   11.00  1.791663e-003  1.960282e-003  3.058363e-005  3.125846e-005  Скала, известняк
20180413  002733.3  KANR  4.30   50.5360   51.7140   11.00  4.802984e-004  4.670649e-004  2.165338e-005  2.606797e-005  
20180413  002733.3  KMGR  4.30  169.9280  170.3330   11.00  5.649001e-004  4.747000e-004  2.293355e-005  2.329490e-005  Супесь, суглинок
20180413  002733.3  KMGR  4.30  169.9280  170.3330   11.00  4.299900e-006  3.749850e-006  1.763004e-007  1.826866e-007  Супесь, суглинок
20180413  002733.3  KMKR  4.30   94.4430   95.3197   11.00  8.642985e-004  1.148669e-003  2.433830e-005  3.501345e-005  Аргиллит
20180413  002733.3  KORR  4.30  234.9210  235.2081   11.00  1.399900e-006  1.350050e-006  7.456090e-008  7.459345e-008  Суглинки, глины с прослоями песков
20180413  002733.3  KORR  4.30  234.9210  235.2081   11.00  1.611499e-004  1.898000e-004  8.578146e-006  9.721357e-006  Суглинки, глины с прослоями песков
20180413  002733.3  LACR  4.30  217.0270  217.3739   11.00  1.024688e-004  1.264078e-004  3.808823e-006  4.704632e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20180413  002733.3  LSNR  4.30  257.7860  258.0502   11.00  2.049797e-005  1.857832e-005  8.374713e-007  5.978178e-007  Глины, суглинки, супесь.
20180413  002733.3  LSNR  4.30  257.7860  258.0502   11.00  3.978500e-005  3.912000e-005  1.632115e-006  1.228093e-006  Глины, суглинки, супесь.
20180413  002733.3   MAK  4.30   45.1770   46.5068   11.00  1.584212e-003  1.410815e-003  8.051701e-005  6.820144e-005  Аллювиальные отложения
20180413  002733.3   NCK  4.30  278.2840  278.5215   11.00  3.577339e-005  4.888738e-005  2.140330e-006  2.762835e-006  
20180413  002733.3  PRTR  4.30  232.8090  233.0752   11.00  2.824500e-004  3.482000e-004  1.097026e-005  1.645499e-005  Глина, суглинок, песчано-валунно-галечные отложения
20180413  002733.3  PYA1  4.30  334.0530  334.2548   11.00  1.393341e-007  9.678650e-008  4.678593e-009  2.826826e-009  
20180413  002733.3  SGKR  4.30   81.1520   81.9712   11.00  1.265703e-005  2.615875e-004  1.881808e-007  1.040605e-005  Известняк
20180413  002733.3  STDR  4.30  238.5660  238.8359   11.00  2.825469e-005  2.121484e-005  1.478538e-006  1.650765e-006  Песчано-валунно-галечные отложения
20180413  002733.3  TRKR  4.30  198.1750  198.4879   11.00  2.900050e-006  2.750150e-006  1.482964e-007  1.663590e-007  Глина, суглинок, песчано-валунно-галечные отложения
20180413  002733.3  TRKR  4.30  198.1750  198.4879   11.00  3.726000e-004  3.442500e-004  1.865900e-005  2.130838e-005  Глина, суглинок, песчано-валунно-галечные отложения
20180413  002733.3  UNCR  4.30   31.1010   33.2572   11.00  3.050924e-003  3.245491e-003  7.777345e-005  1.005948e-004  Песчаник
20180413  002733.3  URKR  4.30  105.6010  106.3184   11.00  5.020945e-004  5.264195e-004  1.277583e-005  1.526043e-005  Скальные породы
20180413  002733.3  VLKR  4.30  185.2140  185.5819   11.00  5.980908e-005  5.396685e-005  2.568736e-006  4.212266e-006  Песчано-валунно-галечные отложения
20180605  184026.8   AKT  5.90   83.9480   84.5552    9.00  7.795722e-003  3.992820e-003  2.886736e-004  1.982674e-004  Аргиллит
20180605  184026.8  ARKR  5.90  131.4960  131.8577    9.00  2.663344e-003  3.781822e-003  1.979469e-004  2.739987e-004  Известняк
20180605  184026.8  ARNR  5.90  278.2220  278.3814    9.00  2.588450e-004  8.983150e-004  4.244186e-005  4.695206e-005  Песчано-валунно-галечные отложения
20180605  184026.8  BTKR  5.90  279.3180  279.4828    9.00  6.363686e-004  4.618312e-004  7.946341e-005  9.548780e-005  Суглинки и супеси, ниже по разрезу глины
20180605  184026.8  BTLR  5.90  142.3190  142.6678    9.00  4.101009e-003  4.061163e-003  3.741293e-004  2.930555e-004  Песчаник
20180605  184026.8  BUJR  5.90  156.3080  156.5940    9.00  3.665828e-003  4.865957e-003  5.191651e-004  4.591486e-004  Песчаник
20180605  184026.8  DIGR  5.90  305.0440  305.2388    9.00  1.923837e-004  2.120262e-004  1.090758e-005  1.648070e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180605  184026.8  DIGR  5.90  305.0440  305.2388    9.00  1.933959e-004  2.184085e-004  1.000467e-005  1.031887e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180605  184026.8  DIGR  5.90  305.0440  305.2388    9.00  5.859000e-004  8.399001e-004  5.810621e-005  7.268411e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180605  184026.8  DLMR  5.90  181.9590  182.2152    9.00  4.863987e-003  5.376596e-003  5.730718e-004  5.581046e-004  Делювий
20180605  184026.8   DRN  5.90  148.9360  149.2064    9.00  3.399504e-003  4.109882e-003  2.123687e-004  4.967112e-004  Известняк
20180605  184026.8   DVE  5.90  175.6090  175.8822    9.00  1.626677e-003  1.625784e-003  2.144120e-004  1.674709e-004  
20180605  184026.8  GROC  5.90  210.1650  210.3662    9.00  2.139939e-003  1.706751e-003  2.888701e-004  3.005180e-004  Галечники
20180605  184026.8  KANR  5.90  205.7440  205.9397    9.00  2.109710e-003  3.256732e-003  3.766607e-004  5.820762e-004  
20180605  184026.8  KMGR  5.90  235.5970  235.7982    9.00  2.554990e-005  1.980010e-005  3.388284e-006  2.905878e-006  Супесь, суглинок
20180605  184026.8  KMKR  5.90   83.1550   83.8661    9.00  3.887193e-002  3.287042e-002  1.564408e-003  2.909741e-003  Аргиллит
20180605  184026.8  KORR  5.90  284.5440  284.7065    9.00  9.200000e-004  7.191376e-004  1.112326e-004  8.575394e-005  Суглинки, глины с прослоями песков
20180605  184026.8  KRNR  5.90  155.2220  155.5601    9.00  1.929628e-003  1.236280e-003  1.874792e-004  1.133941e-004  Известняк
20180605  184026.8  LACR  5.90  252.1050  252.3143    9.00  1.086789e-003  9.946648e-004  7.674156e-005  8.498599e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20180605  184026.8  LSNR  5.90  313.9380  314.0870    9.00  4.039880e-006  3.799920e-006  5.361850e-007  5.142834e-007  Глины, суглинки, супесь.
20180605  184026.8  LSNR  5.90  313.9380  314.0870    9.00  2.685200e-004  2.395200e-004  3.210245e-005  3.209866e-005  Глины, суглинки, супесь.
20180605  184026.8   MAK  5.90  179.9840  180.2110    9.00  4.362452e-003  4.302414e-003  1.006409e-003  9.785468e-004  Аллювиальные отложения
20180605  184026.8  NVNR  5.90  523.3630  523.4463    9.00  7.448546e-005  9.403476e-005  8.934789e-006  1.024135e-005  
20180605  184026.8  PRTR  5.90  325.2690  325.3973    9.00  8.650000e-006  9.249900e-006  1.244582e-006  1.287936e-006  Глина, суглинок, песчано-валунно-галечные отложения
20180605  184026.8  SGKR  5.90  137.7120  138.0434    9.00  0.000000e+000  4.232857e-003  0.000000e+000  5.520628e-004  Известняк
20180605  184026.8  TRKR  5.90  301.4860  301.6245    9.00  1.224995e-005  1.330010e-005  2.352078e-006  1.641860e-006  Глина, суглинок, песчано-валунно-галечные отложения
20180605  184026.8  UNCR  5.90  142.1680  142.5040    9.00  2.318823e-003  3.194183e-003  2.757979e-004  3.479756e-004  Песчаник
20180605  184026.8  URKR  5.90  111.1540  111.6330    9.00  4.778716e-003  7.467908e-003  3.319529e-004  3.871080e-004  Скальные породы
20180605  184026.8  VLKR  5.90  245.0460  245.2371    9.00  0.000000e+000  3.365799e-004  0.000000e+000  6.453227e-005  Песчано-валунно-галечные отложения
20180609  214915.1   AKT  4.40  199.5340  199.8433   10.00  8.498232e-005  6.718574e-005  5.108111e-006  3.901012e-006  Аргиллит
20180609  214915.1  ARKR  4.40   70.0110   70.8330   10.00  2.187172e-004  2.508906e-004  1.150626e-005  1.378406e-005  Известняк
20180609  214915.1  ARNR  4.40  162.1720  162.5064   10.00  1.428582e-004  0.000000e+000  1.080391e-005  0.000000e+000  Песчано-валунно-галечные отложения
20180609  214915.1  ARNR  4.40  162.1720  162.5064   10.00  1.444750e-004  3.844350e-004  1.111542e-005  2.271104e-005  Песчано-валунно-галечные отложения
20180609  214915.1  BEYR  4.40  302.9640  303.1522   10.00  1.171398e-004  0.000000e+000  3.463615e-006  0.000000e+000  Мергелистые известняки
20180609  214915.1  BTKR  4.40  147.6070  147.9868   10.00  0.000000e+000  2.511452e-004  0.000000e+000  1.214282e-005  Суглинки и супеси, ниже по разрезу глины
20180609  214915.1  BTLR  4.40   26.1850   28.3901   10.00  2.901940e-003  1.682172e-003  1.073680e-004  1.214715e-004  Песчаник
20180609  214915.1  BUJR  4.40   73.3400   74.0822   10.00  5.880816e-004  6.132368e-004  5.240169e-005  5.029601e-005  Песчаник
20180609  214915.1   DBC  4.40   50.8030   51.9487   10.00  0.000000e+000  9.965111e-004  0.000000e+000  1.333894e-005  Известняк
20180609  214915.1  DIGR  4.40  216.8710  217.1974   10.00  4.558750e-004  5.257588e-004  1.284372e-005  1.432806e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180609  214915.1  DIGR  4.40  216.8710  217.1974   10.00  7.911503e-004  8.186024e-004  1.015421e-005  1.038071e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180609  214915.1  DIGR  4.40  216.8710  217.1974   10.00  1.721700e-003  1.835900e-003  4.636011e-005  6.040576e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20180609  214915.1  DLMR  4.40   36.3610   37.8914   10.00  3.533984e-003  3.939955e-003  1.939647e-004  1.680930e-004  Делювий
20180609  214915.1   DRN  4.40  199.5690  199.8183   10.00  1.630285e-004  1.862195e-004  9.493452e-006  2.345950e-005  Известняк
20180609  214915.1   DVE  4.40   11.2400   15.5877   10.00  4.985251e-002  2.726713e-002  1.370236e-003  5.895906e-004  
20180609  214915.1  HNZR  4.40   54.4780   55.7148   10.00  5.633195e-004  9.294726e-004  2.397594e-005  2.302923e-005  Скала, известняк
20180609  214915.1  KANR  4.40  106.8260  107.2907   10.00  2.092094e-004  2.543883e-004  1.350706e-005  1.641823e-005  
20180609  214915.1  KBTC  4.40  250.8780  251.1055   10.00  2.960641e-004  3.782156e-004  1.117541e-005  1.629551e-005  Глина
20180609  214915.1  KIV0  4.40  309.7640  309.9663   10.00  1.917360e-003  0.000000e+000  8.212066e-005  0.000000e+000  Известняк
20180609  214915.1  KMGR  4.40  113.2800  113.7879   10.00  1.195000e-005  1.310000e-005  4.997968e-007  4.873174e-007  Супесь, суглинок
20180609  214915.1  KMKR  4.40  111.0290  111.6647   10.00  6.162188e-004  4.947922e-004  1.915979e-005  1.972553e-005  Аргиллит
20180609  214915.1  KORR  4.40  178.0980  178.4142   10.00  4.900000e-006  5.199950e-006  3.062372e-007  3.661983e-007  Суглинки, глины с прослоями песков
20180609  214915.1  KORR  4.40  178.0980  178.4142   10.00  2.397904e-004  2.605605e-004  1.305101e-005  1.242799e-005  Суглинки, глины с прослоями песков
20180609  214915.1  KRNR  4.40   54.9000   56.0408   10.00  3.249149e-004  4.141969e-004  1.438671e-005  2.593548e-005  Известняк
20180609  214915.1  LACR  4.40  158.8410  159.2407   10.00  8.912882e-004  8.262793e-004  4.294725e-005  4.125365e-005  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20180609  214915.1  LSNR  4.40  202.2580  202.5395   10.00  4.240000e-006  3.880000e-006  1.400562e-007  1.550449e-007  Глины, суглинки, супесь.
20180609  214915.1  LSNR  4.40  202.2580  202.5395   10.00  2.826000e-004  2.497600e-004  9.221049e-006  9.888378e-006  Глины, суглинки, супесь.
20180609  214915.1   MAK  4.40  103.1320  103.6197   10.00  2.880400e-004  2.982662e-004  2.257309e-005  2.757015e-005  Аллювиальные отложения
20180609  214915.1   NCK  4.40  224.6140  224.8593   10.00  2.165618e-004  1.662208e-004  1.238925e-005  9.038288e-006  
20180609  214915.1  NVNR  4.40  393.1830  393.3189   10.00  6.878226e-005  6.534684e-005  3.270460e-006  4.064115e-006  
20180609  214915.1  PRTR  4.40  184.7450  185.0228   10.00  9.900050e-006  7.990312e-004  4.954091e-007  3.081355e-005  Глина, суглинок, песчано-валунно-галечные отложения
20180609  214915.1  PRTR  4.40  184.7450  185.0228   10.00  1.143688e-003  0.000000e+000  1.187214e-005  0.000000e+000  Глина, суглинок, песчано-валунно-галечные отложения
20180609  214915.1  PYA1  4.40  285.0390  285.2365   10.00  4.220276e-007  3.614639e-007  1.355707e-008  1.385572e-008  
20180609  214915.1  SHA1  4.40  304.8060  305.0469   10.00  0.000000e+000  9.394809e-005  0.000000e+000  5.841475e-006  Известняк
20180609  214915.1  STDR  4.40  184.3970  184.6874   10.00  1.246141e-004  9.202071e-005  5.444195e-006  5.975429e-006  Песчано-валунно-галечные отложения
20180609  214915.1  TRKR  4.40  152.7130  153.0493   10.00  1.074644e-003  9.008813e-004  5.298535e-005  5.301395e-005  Глина, суглинок, песчано-валунно-галечные отложения
20180609  214915.1  UNCR  4.40   49.6110   50.7687   10.00  5.038469e-004  5.973211e-004  3.239917e-005  3.582563e-005  Песчаник
20180609  214915.1  URKR  4.40  140.4260  140.8823   10.00  2.255297e-004  2.793195e-004  1.118849e-005  1.698504e-005  Скальные породы
20180609  214915.1  VLKR  4.40  128.3330  128.7766   10.00  2.068878e-004  2.269120e-004  1.009291e-005  1.319393e-005  Песчано-валунно-галечные отложения
20181014  135126.7   AKT  4.50  209.7600  225.9969   83.00  1.350130e-004  9.103875e-005  6.459266e-006  4.281400e-006  Аргиллит
20181014  135126.7  ALER  4.50  333.8390  344.1256   83.00  1.793551e-004  9.979414e-005  5.280474e-006  3.147968e-006  
20181014  135126.7  ARKR  4.50   74.0230  111.7817   83.00  4.802719e-004  7.187531e-004  1.762598e-005  2.648002e-005  Известняк
20181014  135126.7  ARNR  4.50  168.3100  187.8487   83.00  7.038664e-005  6.667191e-005  2.711014e-006  2.393784e-006  Песчано-валунно-галечные отложения
20181014  135126.7  ARNR  4.50  168.3100  187.8487   83.00  6.220500e-005  7.257000e-005  2.764874e-006  2.840400e-006  Песчано-валунно-галечные отложения
20181014  135126.7  BEYR  4.50  303.6880  315.0062   83.00  1.213008e-004  5.085898e-005  3.447528e-006  1.344739e-006  Мергелистые известняки
20181014  135126.7  BTKR  4.50  150.4710  172.1326   83.00  1.488875e-004  1.305688e-004  6.740012e-006  3.347514e-006  Суглинки и супеси, ниже по разрезу глины
20181014  135126.7  BTKR  4.50  150.4710  172.1326   83.00  1.530515e-004  1.283400e-004  6.787213e-006  3.333900e-006  Суглинки и супеси, ниже по разрезу глины
20181014  135126.7  BTLR  4.50   46.3030   95.8902   83.00  6.531801e-004  4.571164e-004  2.429710e-005  2.967862e-005  Песчаник
20181014  135126.7  BUJR  4.50   69.8980  108.8637   83.00  7.024125e-004  6.249672e-004  3.629782e-005  5.390471e-005  Песчаник
20181014  135126.7   DBC  4.50   40.3100   93.0361   83.00  8.628520e-004  5.026223e-004  1.097747e-005  1.310834e-005  Известняк
20181014  135126.7  DIGR  4.50  227.3020  242.6411   83.00  2.945859e-004  2.544079e-004  5.076130e-006  5.154018e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев, ниже по разрезу гранитоиды
20181014  135126.7  DLMR  4.50   21.8550   86.4675   83.00  4.149037e-003  2.641047e-003  1.916083e-004  1.000992e-004  Делювий
20181014  135126.7   DRN  4.50  202.1900  218.5551   83.00  1.937906e-004  1.970269e-004  7.315290e-006  6.544919e-006  Известняк
20181014  135126.7   DVE  4.50   22.1530   86.6787   83.00  5.238164e-004  6.142320e-004  1.233806e-005  1.463057e-005  
20181014  135126.7  GNBR  4.50   90.8990  123.9111   83.00  8.451560e-004  7.446020e-004  2.711801e-005  2.388544e-005  Известняк
20181014  135126.7  GRYR  4.50  439.4660  447.3732   83.00  2.587344e-005  2.869766e-005  3.424874e-007  3.147822e-007  Известняк
20181014  135126.7  GUZR  4.50  513.2950  520.0941   83.00  3.411060e-006  3.793970e-006  1.687704e-007  1.722391e-007  
20181014  135126.7  HNZR  4.50   64.3700  106.3634   83.00  1.696843e-003  2.012144e-003  5.848743e-005  6.017258e-005  Скала, известняк
20181014  135126.7  KBTC  4.50  251.8690  265.4082   83.00  2.090625e-004  1.975008e-004  6.563546e-006  7.114999e-006  Глина
20181014  135126.7  KIV0  4.50  311.1180  322.3094   83.00  2.283880e-003  1.891160e-003  8.263495e-005  7.905530e-005  Известняк
20181014  135126.7  KMKR  4.50  121.3940  148.1357   83.00  6.863141e-004  9.789875e-004  1.972555e-005  2.637448e-005  Аргиллит
20181014  135126.7  KORR  4.50  185.5970  203.5638   83.00  1.650000e-006  1.600000e-006  6.750370e-008  5.741369e-008  Суглинки, глины с прослоями песков
20181014  135126.7  KORR  4.50  185.5970  203.5638   83.00  1.891501e-004  1.939000e-004  8.039895e-006  7.417217e-006  Суглинки, глины с прослоями песков
20181014  135126.7  KRNR  4.50   52.7390   99.3955   83.00  6.423742e-004  1.053085e-003  2.227661e-005  4.602206e-005  Известняк
20181014  135126.7  KSMR  4.50  219.1430  234.6655   83.00  3.067891e-004  3.337828e-004  1.816573e-005  1.733182e-005  Аллювий
20181014  135126.7  LACR  4.50  169.5490  189.3391   83.00  1.236637e-004  1.403656e-004  3.541389e-006  4.765607e-006  Алевролиты, аргиллиты с редкими прослоями песчаников и глинистых сланцев.
20181014  135126.7  LSNR  4.50  207.8940  224.1014   83.00  5.395672e-005  5.200332e-005  1.379726e-006  1.654902e-006  Глины, суглинки, супесь.
20181014  135126.7  LSNR  4.50  207.8940  224.1014   83.00  1.034350e-004  1.029450e-004  2.613689e-006  3.313936e-006  Глины, суглинки, супесь.
20181014  135126.7   MAK  4.50   94.9170  126.1159   83.00  8.536180e-004  1.112152e-003  2.416153e-005  2.567710e-005  Аллювиальные отложения
20181014  135126.7   NCK  4.50  228.1940  242.9913   83.00  1.366465e-004  1.482905e-004  6.959207e-006  5.478764e-006  
20181014  135126.7  PRTR  4.50  183.6490  201.5901   83.00  1.040700e-003  3.719935e-004  2.550161e-005  1.284253e-005  Глина, суглинок, песчано-валунно-галечные отложения
20181014  135126.7  PRTR  4.50  183.6490  201.5901   83.00  7.949900e-006  7.050050e-006  1.920820e-007  2.520166e-007  Глина, суглинок, песчано-валунно-галечные отложения
20181014  135126.7  PYA1  4.50  284.7910  296.8117   83.00  7.212036e-007  1.056985e-006  1.524027e-008  1.884367e-008  
20181014  135126.7  SGKR  4.50  126.6310  151.7158   83.00  3.048086e-004  5.150336e-004  5.614521e-006  9.368680e-006  Известняк
20181014  135126.7  SHA1  4.50  307.7890  319.3423   83.00  5.439479e-005  6.478526e-005  2.744598e-006  3.561893e-006  Известняк
20181014  135126.7  STDR  4.50  188.4930  206.0999   83.00  4.642891e-005  5.416797e-005  1.765095e-006  1.786247e-006  Песчано-валунно-галечные отложения
20181014  135126.7  TRKR  4.50  149.7270  171.2613   83.00  8.300050e-006  7.749950e-006  3.201505e-007  2.743494e-007  Глина, суглинок, песчано-валунно-галечные отложения
20181014  135126.7  TRKR  4.50  149.7270  171.2613   83.00  1.169195e-003  3.101300e-003  1.249143e-005  3.275892e-005  Глина, суглинок, песчано-валунно-галечные отложения
20181014  135126.7  UNCR  4.50   53.5030   99.4065   83.00  3.500422e-004  4.700664e-004  1.592734e-005  1.754713e-005  Песчаник
20181014  135126.7  URKR  4.50  145.4890  168.1624   83.00  2.210320e-004  2.459992e-004  8.287880e-006  8.157432e-006  Скальные породы
20181014  135126.7  VLKR  4.50  136.0890  159.7578   83.00  7.491189e-005  7.659486e-005  2.739646e-006  2.787918e-006  Песчано-валунно-галечные отложения
20181014  135126.7  VLKR  4.50  136.0890  159.7578   83.00  2.601868e-004  3.584351e-004  9.410853e-006  1.122252e-005  Песчано-валунно-галечные отложения
